transaction_id,from_account,to_account,amount,timestamp,is_fraud,fraud_type,fraud_network
TX-010146,ACC-01465,ACC-01856,12180.28,2026-09-02 17:11:39,0,normal,NONE
TX-007155,ACC-01659,ACC-01234,8809.26,2026-09-05 22:21:17,0,normal,NONE
TX-011743,ACC-01453,ACC-00165,1219.65,2026-09-05 10:18:56,0,normal,NONE
TX-006611,ACC-00326,ACC-00962,17151.87,2026-09-06 23:07:09,0,normal,NONE
TX-011815,ACC-00882,ACC-01035,4340.76,2026-09-08 12:56:01,0,normal,NONE
TX-004350,ACC-00915,ACC-00692,9387.93,2026-09-07 12:18:43,0,normal,NONE
TX-001885,ACC-00584,ACC-00037,11593.13,2026-09-01 22:18:08,0,normal,NONE
TX-011449,ACC-00842,ACC-01776,7877.66,2026-09-04 17:38:07,0,normal,NONE
TX-002495,ACC-00899,ACC-00052,15686.64,2026-09-02 15:38:33,0,normal,NONE
TX-005948,ACC-00584,ACC-01881,9099.76,2026-09-05 14:38:04,0,normal,NONE
TX-003037,ACC-00161,ACC-01235,2957.62,2026-09-07 11:14:48,0,normal,NONE
TX-005778,ACC-00053,ACC-01051,13157.11,2026-09-09 12:19:03,0,normal,NONE
TX-000846,ACC-00402,ACC-00299,14404.67,2026-09-03 23:51:00,0,normal,NONE
TX-008735,ACC-01467,ACC-00698,6388.89,2026-09-09 08:41:02,0,normal,NONE
TX-007968,ACC-00715,ACC-01967,10887.91,2026-09-01 13:18:33,0,normal,NONE
TX-011237,ACC-01133,ACC-00868,10125.44,2026-09-05 15:44:35,0,normal,NONE
TX-007341,ACC-00735,ACC-01391,1408.42,2026-09-05 09:28:32,0,normal,NONE
TX-011927,ACC-01066,ACC-00145,15837.68,2026-09-02 14:25:56,0,normal,NONE
TX-011606,ACC-00087,ACC-01722,1638.19,2026-09-01 20:13:15,0,normal,NONE
TX-007138,ACC-00812,ACC-00675,12142.27,2026-09-08 14:30:18,0,normal,NONE
TX-002965,ACC-00494,ACC-01216,1663.71,2026-09-04 23:13:08,0,normal,NONE
TX-002530,ACC-00758,ACC-00142,3206.69,2026-09-05 20:58:09,0,normal,NONE
TX-005773,ACC-01585,ACC-01085,11621.37,2026-09-09 13:49:48,0,normal,NONE
TX-001049,ACC-00482,ACC-00885,12645.95,2026-09-07 18:45:24,0,normal,NONE
TX-007046,ACC-00897,ACC-00553,622.27,2026-09-09 13:15:43,0,normal,NONE
TX-001961,ACC-00314,ACC-01237,15840.59,2026-09-09 11:15:13,0,normal,NONE
TX-002531,ACC-00228,ACC-01915,14241.6,2026-09-04 18:18:45,0,normal,NONE
TX-008430,ACC-00747,ACC-00922,10674.34,2026-09-04 15:25:40,0,normal,NONE
TX-004918,ACC-01543,ACC-00849,1878.34,2026-09-05 21:13:31,0,normal,NONE
TX-009326,ACC-00116,ACC-01908,1936.37,2026-09-09 09:03:23,0,normal,NONE
TX-005902,ACC-00125,ACC-00381,7885.59,2026-09-03 20:39:14,0,normal,NONE
TX-008287,ACC-01591,ACC-01748,1848.09,2026-09-08 08:55:31,0,normal,NONE
TX-004260,ACC-00489,ACC-00889,14929.65,2026-09-06 09:08:46,0,normal,NONE
TX-011357,ACC-00551,ACC-01758,7375.79,2026-09-08 11:38:13,0,normal,NONE
TX-011438,ACC-00014,ACC-01286,5784.79,2026-09-03 20:22:15,0,normal,NONE
TX-005657,ACC-01405,ACC-00554,1516.04,2026-09-07 08:05:36,0,normal,NONE
TX-006098,ACC-01276,ACC-00506,9003.54,2026-09-04 11:13:48,0,normal,NONE
TX-005908,ACC-00819,ACC-01526,8625.87,2026-09-02 12:21:45,0,normal,NONE
TX-007374,ACC-01524,ACC-01176,7363.46,2026-09-04 14:30:36,0,normal,NONE
TX-002979,ACC-00925,ACC-00564,6046.74,2026-09-07 10:05:16,0,normal,NONE
TX-011735,ACC-01951,ACC-01572,6913.86,2026-09-08 08:42:55,0,normal,NONE
TX-012504,ACC-01777,ACC-00969,62987.66,2026-09-01 19:11:00,0,normal_high_value,NONE
TX-006722,ACC-00844,ACC-00026,771.11,2026-09-04 15:28:47,0,normal,NONE
TX-007843,ACC-00567,ACC-00882,1134.36,2026-09-06 21:00:45,0,normal,NONE
TX-008265,ACC-00216,ACC-01817,15554.23,2026-09-01 14:48:26,0,normal,NONE
TX-011622,ACC-01962,ACC-00434,17981.12,2026-09-05 19:07:13,0,normal,NONE
TX-003139,ACC-00520,ACC-01183,14597.53,2026-09-08 11:11:57,0,normal,NONE
TX-008326,ACC-01238,ACC-01195,7047.45,2026-09-01 23:33:27,0,normal,NONE
TX-013157,ACC-00728,ACC-01948,77882.46,2026-09-03 18:53:00,0,normal_high_value,NONE
TX-001827,ACC-01837,ACC-00940,16810.07,2026-09-08 18:07:50,0,normal,NONE
TX-005549,ACC-01937,ACC-00846,14945.84,2026-09-03 08:37:08,0,normal,NONE
TX-008786,ACC-01548,ACC-00047,9426.69,2026-09-05 17:38:33,0,normal,NONE
TX-000561,ACC-01406,ACC-00624,14878.43,2026-09-01 14:53:54,0,normal,NONE
TX-011669,ACC-00457,ACC-01365,14921.74,2026-09-07 08:25:44,0,normal,NONE
TX-008436,ACC-00949,ACC-01739,600.35,2026-09-01 12:25:49,0,normal,NONE
TX-005436,ACC-00238,ACC-00912,15732.26,2026-09-01 17:19:28,0,normal,NONE
TX-004438,ACC-00615,ACC-01716,4936.76,2026-09-08 20:44:56,0,normal,NONE
TX-010383,ACC-00754,ACC-00206,3227.52,2026-09-09 14:56:44,0,normal,NONE
TX-008598,ACC-00751,ACC-00816,5013.62,2026-09-07 13:37:51,0,normal,NONE
TX-001443,ACC-01918,ACC-00396,8013.51,2026-09-04 08:48:17,0,normal,NONE
TX-008454,ACC-00688,ACC-00393,11451.62,2026-09-05 13:21:11,0,normal,NONE
TX-004407,ACC-00091,ACC-00862,8845.12,2026-09-08 21:55:33,0,normal,NONE
TX-012634,ACC-01965,ACC-01799,56460.44,2026-09-03 15:53:00,0,normal_high_value,NONE
TX-001690,ACC-00777,ACC-00350,6731.64,2026-09-02 18:58:43,0,normal,NONE
TX-013077,ACC-00049,ACC-01634,36840.42,2026-09-09 21:49:00,0,normal_high_value,NONE
TX-009918,ACC-01362,ACC-00603,1394.71,2026-09-04 23:26:59,0,normal,NONE
TX-011911,ACC-00263,ACC-00508,3439.03,2026-09-08 11:43:09,0,normal,NONE
TX-005963,ACC-00503,ACC-01670,4767.13,2026-09-01 20:32:20,0,normal,NONE
TX-002497,ACC-01403,ACC-00134,7390.44,2026-09-09 08:39:46,0,normal,NONE
TX-010841,ACC-00164,ACC-00638,2376.02,2026-09-08 17:01:18,0,normal,NONE
TX-000341,ACC-01044,ACC-01091,8827.44,2026-09-05 23:52:01,0,normal,NONE
TX-002409,ACC-01071,ACC-00077,16924.74,2026-09-07 08:13:36,0,normal,NONE
TX-009794,ACC-00856,ACC-01222,9226.2,2026-09-03 14:09:35,0,normal,NONE
TX-011951,ACC-01611,ACC-01472,10672.67,2026-09-04 09:40:24,0,normal,NONE
TX-005783,ACC-01468,ACC-00182,14812.88,2026-09-01 19:45:53,0,normal,NONE
TX-004577,ACC-01211,ACC-01220,5362.94,2026-09-01 16:05:02,0,normal,NONE
TX-003726,ACC-01167,ACC-00107,9057.71,2026-09-08 08:41:07,0,normal,NONE
TX-013183,ACC-00927,ACC-00288,84466.36,2026-09-05 23:55:00,0,normal_high_value,NONE
TX-002786,ACC-01801,ACC-01008,16702.48,2026-09-07 14:25:27,0,normal,NONE
TX-009716,ACC-01822,ACC-00722,11136.74,2026-09-01 13:42:14,0,normal,NONE
TX-013204,ACC-00978,ACC-01394,54955.2,2026-09-02 20:11:00,0,normal_high_value,NONE
TX-001013,ACC-01948,ACC-00620,3906.2,2026-09-05 13:07:23,0,normal,NONE
TX-005281,ACC-00057,ACC-01391,3264.06,2026-09-04 12:10:07,0,normal,NONE
TX-004896,ACC-00937,ACC-00853,14028.85,2026-09-05 13:40:42,0,normal,NONE
TX-009959,ACC-01180,ACC-00442,15164.64,2026-09-09 16:46:46,0,normal,NONE
TX-007122,ACC-00467,ACC-01460,2462.96,2026-09-02 15:56:38,0,normal,NONE
TX-006550,ACC-01141,ACC-01174,6447.63,2026-09-04 21:05:50,0,normal,NONE
TX-004038,ACC-00322,ACC-00714,17228.99,2026-09-04 14:11:00,0,normal,NONE
TX-000149,ACC-00837,ACC-00683,5792.63,2026-09-02 13:21:26,0,normal,NONE
TX-000286,ACC-01506,ACC-01550,5998.68,2026-09-01 19:34:21,0,normal,NONE
TX-012793,ACC-00956,ACC-00618,65609.23,2026-09-01 23:44:00,0,normal_high_value,NONE
TX-008556,ACC-01739,ACC-00984,6819.07,2026-09-08 19:46:22,0,normal,NONE
TX-011127,ACC-01686,ACC-01223,13678.83,2026-09-04 10:25:54,0,normal,NONE
TX-009733,ACC-01038,ACC-01840,4387.63,2026-09-05 16:09:21,0,normal,NONE
TX-006771,ACC-00237,ACC-00233,8384.23,2026-09-01 22:00:08,0,normal,NONE
TX-004444,ACC-00387,ACC-00852,6800.47,2026-09-08 11:38:47,0,normal,NONE
TX-007447,ACC-01618,ACC-00631,11236.19,2026-09-06 21:41:22,0,normal,NONE
TX-000237,ACC-01707,ACC-01369,14515.48,2026-09-02 20:55:47,0,normal,NONE
TX-012713,ACC-01390,ACC-00709,20907.3,2026-09-07 12:12:00,0,normal_high_value,NONE
TX-010755,ACC-00089,ACC-01012,16756.48,2026-09-09 11:35:33,0,normal,NONE
TX-007124,ACC-01548,ACC-00345,8764.46,2026-09-07 12:50:15,0,normal,NONE
TX-011052,ACC-00941,ACC-00650,16490.96,2026-09-09 12:00:51,0,normal,NONE
TX-012670,ACC-00251,ACC-00422,43465.99,2026-09-09 17:07:00,0,normal_high_value,NONE
TX-003084,ACC-00692,ACC-01480,17809.07,2026-09-08 13:58:21,0,normal,NONE
TX-010295,ACC-00101,ACC-01836,6848.61,2026-09-06 12:18:24,0,normal,NONE
TX-000633,ACC-01056,ACC-01621,2878.32,2026-09-05 20:08:49,0,normal,NONE
TX-006814,ACC-01790,ACC-00333,7938.89,2026-09-03 18:55:12,0,normal,NONE
TX-002494,ACC-01036,ACC-00131,4069.74,2026-09-04 18:42:46,0,normal,NONE
TX-002666,ACC-00318,ACC-01984,15075.99,2026-09-04 23:31:15,0,normal,NONE
TX-012048,FRAUD-02-NEXTHOP,FRAUD-02-OUT-06,12255.04,2026-09-06 17:53:00,1,fan_out,NET-02
TX-011324,ACC-01306,ACC-00251,15073.42,2026-09-04 16:53:04,0,normal,NONE
TX-011147,ACC-01066,ACC-01551,10099.63,2026-09-05 08:19:48,0,normal,NONE
TX-010527,ACC-01924,ACC-01490,5433.71,2026-09-07 11:38:37,0,normal,NONE
TX-010061,ACC-01051,ACC-01314,198.58,2026-09-05 20:38:33,0,normal,NONE
TX-011218,ACC-00089,ACC-00330,14728.19,2026-09-03 10:16:39,0,normal,NONE
TX-004212,ACC-01629,ACC-01924,5546.22,2026-09-05 11:45:10,0,normal,NONE
TX-009687,ACC-00108,ACC-00855,7117.29,2026-09-06 20:27:53,0,normal,NONE
TX-010594,ACC-01310,ACC-00513,1291.15,2026-09-09 23:43:47,0,normal,NONE
TX-003875,ACC-00885,ACC-00384,2681.66,2026-09-01 13:04:10,0,normal,NONE
TX-009425,ACC-01739,ACC-00951,13860.16,2026-09-03 13:51:29,0,normal,NONE
TX-002818,ACC-01977,ACC-01622,1149.12,2026-09-07 22:58:56,0,normal,NONE
TX-010931,ACC-00031,ACC-00058,2572.36,2026-09-04 18:34:08,0,normal,NONE
TX-013004,ACC-01491,ACC-01435,42930.58,2026-09-08 11:18:00,0,normal_high_value,NONE
TX-011895,ACC-00781,ACC-00426,16253.16,2026-09-04 10:02:28,0,normal,NONE
TX-007427,ACC-01698,ACC-01961,9534.69,2026-09-09 14:02:26,0,normal,NONE
TX-011396,ACC-00319,ACC-01251,5849.14,2026-09-07 14:55:54,0,normal,NONE
TX-011222,ACC-00178,ACC-01517,14063.14,2026-09-06 15:35:14,0,normal,NONE
TX-012198,FRAUD-08-NEXTHOP,FRAUD-08-OUT-06,12951.9,2026-09-07 09:53:00,1,fan_out,NET-08
TX-009778,ACC-01733,ACC-01592,14588.91,2026-09-06 21:12:34,0,normal,NONE
TX-001736,ACC-00094,ACC-01093,4303.14,2026-09-01 12:56:17,0,normal,NONE
TX-007398,ACC-01250,ACC-00480,4460.39,2026-09-01 21:21:15,0,normal,NONE
TX-004256,ACC-00745,ACC-00476,17572.49,2026-09-03 20:04:47,0,normal,NONE
TX-010958,ACC-00657,ACC-00414,1849.12,2026-09-06 12:52:59,0,normal,NONE
TX-002476,ACC-01412,ACC-00239,16639.13,2026-09-01 15:42:52,0,normal,NONE
TX-010757,ACC-01137,ACC-01081,10954.98,2026-09-02 23:04:46,0,normal,NONE
TX-013229,ACC-00052,ACC-00397,39892.63,2026-09-04 11:27:00,0,normal_high_value,NONE
TX-003714,ACC-00670,ACC-01977,3092.81,2026-09-01 13:25:08,0,normal,NONE
TX-011892,ACC-01425,ACC-00459,1756.84,2026-09-09 19:15:47,0,normal,NONE
TX-001805,ACC-00745,ACC-00724,1624.34,2026-09-03 22:16:30,0,normal,NONE
TX-000708,ACC-01270,ACC-01229,8526.94,2026-09-06 22:07:06,0,normal,NONE
TX-012187,FRAUD-08-SRC-12,FRAUD-08-COLLECTOR,12695.48,2026-09-07 09:22:00,1,funneling,NET-08
TX-005190,ACC-00886,ACC-00830,15322.16,2026-09-04 18:30:45,0,normal,NONE
TX-011527,ACC-01426,ACC-01257,10649.77,2026-09-08 21:21:47,0,normal,NONE
TX-005473,ACC-00795,ACC-01134,8169.17,2026-09-02 16:44:05,0,normal,NONE
TX-000073,ACC-00890,ACC-00708,13119.24,2026-09-06 21:38:32,0,normal,NONE
TX-007844,ACC-01093,ACC-01248,12539.7,2026-09-08 09:24:17,0,normal,NONE
TX-005102,ACC-01148,ACC-00346,17114.28,2026-09-05 17:04:37,0,normal,NONE
TX-006765,ACC-01943,ACC-00502,1776.34,2026-09-08 23:40:20,0,normal,NONE
TX-009383,ACC-00844,ACC-01708,8270.5,2026-09-01 22:30:51,0,normal,NONE
TX-010794,ACC-00692,ACC-00432,12396.39,2026-09-08 12:19:33,0,normal,NONE
TX-001126,ACC-00108,ACC-01895,9681.74,2026-09-03 08:31:32,0,normal,NONE
TX-001242,ACC-01196,ACC-00056,13778.19,2026-09-06 20:06:27,0,normal,NONE
TX-010911,ACC-01986,ACC-00636,16206.91,2026-09-01 12:54:19,0,normal,NONE
TX-002350,ACC-01333,ACC-01319,14586.85,2026-09-08 08:17:46,0,normal,NONE
TX-006603,ACC-01033,ACC-00917,11254.16,2026-09-08 18:13:29,0,normal,NONE
TX-006781,ACC-00055,ACC-00208,13492.41,2026-09-02 20:28:32,0,normal,NONE
TX-009770,ACC-00890,ACC-00752,7569.61,2026-09-01 13:44:23,0,normal,NONE
TX-004359,ACC-01421,ACC-00682,13169.17,2026-09-09 15:01:38,0,normal,NONE
TX-001344,ACC-01995,ACC-01264,6505.9,2026-09-07 17:05:08,0,normal,NONE
TX-013234,ACC-01179,ACC-01415,46341.41,2026-09-04 12:09:00,0,normal_high_value,NONE
TX-011503,ACC-00763,ACC-00261,15077.44,2026-09-02 10:22:56,0,normal,NONE
TX-012696,ACC-01916,ACC-01352,33283.69,2026-09-02 14:44:00,0,normal_high_value,NONE
TX-008633,ACC-00478,ACC-00688,4159.96,2026-09-03 18:24:07,0,normal,NONE
TX-006653,ACC-00504,ACC-00333,14405.81,2026-09-02 16:15:03,0,normal,NONE
TX-001101,ACC-01292,ACC-01411,6479.51,2026-09-02 22:47:12,0,normal,NONE
TX-010830,ACC-01958,ACC-00437,13568.67,2026-09-03 09:33:59,0,normal,NONE
TX-009161,ACC-01309,ACC-01525,10196.12,2026-09-05 11:31:43,0,normal,NONE
TX-008842,ACC-00830,ACC-01336,17552.99,2026-09-09 21:28:02,0,normal,NONE
TX-009739,ACC-00241,ACC-00624,5520.75,2026-09-04 15:31:44,0,normal,NONE
TX-007328,ACC-01917,ACC-00349,5231.16,2026-09-04 19:24:27,0,normal,NONE
TX-007623,ACC-01982,ACC-01447,10931.66,2026-09-07 17:42:50,0,normal,NONE
TX-000988,ACC-01142,ACC-01680,14858.04,2026-09-01 13:09:03,0,normal,NONE
TX-010659,ACC-01067,ACC-01577,11486.3,2026-09-06 18:35:46,0,normal,NONE
TX-002853,ACC-00195,ACC-01997,4770.31,2026-09-06 18:56:07,0,normal,NONE
TX-008854,ACC-00403,ACC-00396,7216.45,2026-09-05 13:22:20,0,normal,NONE
TX-000631,ACC-01239,ACC-01323,1625.38,2026-09-08 14:58:52,0,normal,NONE
TX-001250,ACC-00745,ACC-01986,7859.12,2026-09-08 10:53:54,0,normal,NONE
TX-003180,ACC-01952,ACC-01770,2871.6,2026-09-01 15:44:45,0,normal,NONE
TX-000483,ACC-01950,ACC-00020,8733.27,2026-09-04 20:35:32,0,normal,NONE
TX-009777,ACC-00939,ACC-00728,7178.72,2026-09-06 11:10:32,0,normal,NONE
TX-009655,ACC-00174,ACC-01549,17820.47,2026-09-04 15:02:00,0,normal,NONE
TX-003041,ACC-01214,ACC-00101,13073.24,2026-09-03 18:03:09,0,normal,NONE
TX-005011,ACC-01717,ACC-00255,15948.64,2026-09-05 16:55:22,0,normal,NONE
TX-011572,ACC-01530,ACC-00630,6227.92,2026-09-09 12:59:31,0,normal,NONE
TX-007001,ACC-01156,ACC-01428,11728.09,2026-09-06 14:24:51,0,normal,NONE
TX-003274,ACC-00841,ACC-00103,5897.2,2026-09-07 16:10:00,0,normal,NONE
TX-007228,ACC-00548,ACC-01568,15632.07,2026-09-06 08:42:04,0,normal,NONE
TX-003684,ACC-01757,ACC-00466,3208.04,2026-09-09 14:56:55,0,normal,NONE
TX-006675,ACC-01671,ACC-01481,4886.5,2026-09-03 12:02:06,0,normal,NONE
TX-006808,ACC-01024,ACC-01630,12519.74,2026-09-08 22:26:57,0,normal,NONE
TX-012900,ACC-01645,ACC-00363,82097.63,2026-09-02 10:48:00,0,normal_high_value,NONE
TX-001317,ACC-01359,ACC-01200,3838.88,2026-09-01 13:26:58,0,normal,NONE
TX-003226,ACC-01511,ACC-01899,4211.82,2026-09-08 19:28:59,0,normal,NONE
TX-001073,ACC-00542,ACC-01548,14755.17,2026-09-01 13:29:25,0,normal,NONE
TX-004816,ACC-00226,ACC-00726,711.36,2026-09-03 08:19:21,0,normal,NONE
TX-011196,ACC-01420,ACC-01750,688.57,2026-09-09 11:11:54,0,normal,NONE
TX-010824,ACC-00438,ACC-01733,967.79,2026-09-05 23:25:02,0,normal,NONE
TX-009853,ACC-01895,ACC-01780,3370.77,2026-09-07 21:17:28,0,normal,NONE
TX-005753,ACC-01278,ACC-01737,1288.54,2026-09-03 17:34:38,0,normal,NONE
TX-010618,ACC-00348,ACC-01223,13428.38,2026-09-01 14:56:30,0,normal,NONE
TX-012121,FRAUD-05-NEXTHOP,FRAUD-05-OUT-04,12803.98,2026-09-06 16:51:00,1,fan_out,NET-05
TX-004617,ACC-00179,ACC-00835,8362.91,2026-09-03 11:22:43,0,normal,NONE
TX-003098,ACC-00650,ACC-00094,308.7,2026-09-05 12:44:55,0,normal,NONE
TX-012499,ACC-01443,ACC-01102,55118.11,2026-09-02 23:20:00,0,normal_high_value,NONE
TX-006870,ACC-00033,ACC-00961,5627.66,2026-09-02 09:23:37,0,normal,NONE
TX-001301,ACC-01451,ACC-00867,13255.15,2026-09-05 10:06:35,0,normal,NONE
TX-007286,ACC-00463,ACC-01928,11095.06,2026-09-03 16:08:23,0,normal,NONE
TX-006285,ACC-01204,ACC-00934,5189.26,2026-09-04 22:07:18,0,normal,NONE
TX-011742,ACC-00719,ACC-01848,12058.49,2026-09-03 12:18:41,0,normal,NONE
TX-005496,ACC-00043,ACC-00842,3855.55,2026-09-02 20:52:18,0,normal,NONE
TX-005292,ACC-00327,ACC-01497,12665.48,2026-09-01 10:46:56,0,normal,NONE
TX-009601,ACC-00627,ACC-00690,3311.03,2026-09-09 17:12:00,0,normal,NONE
TX-010038,ACC-01036,ACC-01628,9404.39,2026-09-07 22:42:45,0,normal,NONE
TX-001799,ACC-01340,ACC-00289,13843.49,2026-09-03 18:28:50,0,normal,NONE
TX-009668,ACC-00163,ACC-00649,7822.45,2026-09-06 09:30:00,0,normal,NONE
TX-005204,ACC-01406,ACC-01678,5720.12,2026-09-05 10:07:33,0,normal,NONE
TX-008228,ACC-00523,ACC-00945,9705.42,2026-09-04 19:19:07,0,normal,NONE
TX-005048,ACC-01532,ACC-01397,12600.27,2026-09-07 21:19:59,0,normal,NONE
TX-006442,ACC-01674,ACC-01733,14843.93,2026-09-01 18:39:04,0,normal,NONE
TX-008637,ACC-01913,ACC-00744,3895.25,2026-09-02 16:00:35,0,normal,NONE
TX-008106,ACC-00591,ACC-00681,2065.63,2026-09-06 20:09:10,0,normal,NONE
TX-002360,ACC-00457,ACC-00189,7569.49,2026-09-02 11:30:29,0,normal,NONE
TX-012430,ACC-01741,ACC-00324,70735.98,2026-09-05 11:17:00,0,normal_high_value,NONE
TX-003655,ACC-01275,ACC-01481,5353.93,2026-09-03 09:27:24,0,normal,NONE
TX-007053,ACC-01473,ACC-00616,17506.66,2026-09-05 12:54:20,0,normal,NONE
TX-001287,ACC-01058,ACC-01462,17454.57,2026-09-03 21:50:20,0,normal,NONE
TX-012094,FRAUD-04-NEXTHOP,FRAUD-04-OUT-02,12748.71,2026-09-04 12:49:00,1,fan_out,NET-04
TX-004446,ACC-01530,ACC-00808,16476.57,2026-09-05 13:51:58,0,normal,NONE
TX-002138,ACC-00762,ACC-01155,11710.97,2026-09-03 17:33:43,0,normal,NONE
TX-006788,ACC-00159,ACC-01246,9403.87,2026-09-02 09:42:21,0,normal,NONE
TX-010829,ACC-00338,ACC-01737,11080.01,2026-09-05 15:59:30,0,normal,NONE
TX-009874,ACC-01910,ACC-00313,13151.8,2026-09-03 20:16:43,0,normal,NONE
TX-012920,ACC-01466,ACC-00223,55962.92,2026-09-08 11:50:00,0,normal_high_value,NONE
TX-011846,ACC-00482,ACC-00433,13226.76,2026-09-04 08:22:27,0,normal,NONE
TX-011873,ACC-00390,ACC-00447,4705.18,2026-09-08 09:32:42,0,normal,NONE
TX-006895,ACC-00414,ACC-01384,16949.76,2026-09-08 20:45:15,0,normal,NONE
TX-009885,ACC-00377,ACC-01722,2855.28,2026-09-09 22:36:20,0,normal,NONE
TX-011351,ACC-01419,ACC-00182,14520.83,2026-09-06 10:24:18,0,normal,NONE
TX-010734,ACC-00901,ACC-00800,9415.82,2026-09-08 18:23:44,0,normal,NONE
TX-008565,ACC-01365,ACC-01527,6953.75,2026-09-04 23:02:27,0,normal,NONE
TX-007152,ACC-00278,ACC-01517,12573.4,2026-09-07 09:33:41,0,normal,NONE
TX-000964,ACC-01733,ACC-01239,8448.37,2026-09-06 13:54:24,0,normal,NONE
TX-006013,ACC-00270,ACC-01418,17005.07,2026-09-05 18:25:27,0,normal,NONE
TX-004883,ACC-01807,ACC-01600,10522.85,2026-09-02 16:51:41,0,normal,NONE
TX-000141,ACC-01893,ACC-00542,14185.15,2026-09-04 21:07:34,0,normal,NONE
TX-011958,ACC-01662,ACC-00248,3926.8,2026-09-03 18:59:56,0,normal,NONE
TX-008907,ACC-00410,ACC-01247,12876.68,2026-09-09 09:12:30,0,normal,NONE
TX-006937,ACC-01859,ACC-01032,12564.26,2026-09-01 17:42:04,0,normal,NONE
TX-006543,ACC-01761,ACC-00739,4574.0,2026-09-06 14:38:27,0,normal,NONE
TX-005244,ACC-01973,ACC-00804,4575.59,2026-09-04 18:13:15,0,normal,NONE
TX-010031,ACC-00296,ACC-00376,12013.12,2026-09-08 14:20:06,0,normal,NONE
TX-004432,ACC-00788,ACC-01734,8487.55,2026-09-05 20:11:46,0,normal,NONE
TX-011064,ACC-01570,ACC-00522,10376.65,2026-09-06 22:28:56,0,normal,NONE
TX-000407,ACC-01380,ACC-01239,10860.54,2026-09-02 14:51:48,0,normal,NONE
TX-008213,ACC-00870,ACC-01246,5674.06,2026-09-08 13:36:24,0,normal,NONE
TX-009197,ACC-00747,ACC-01182,16032.19,2026-09-06 13:40:39,0,normal,NONE
TX-011079,ACC-00217,ACC-00164,15914.8,2026-09-07 18:16:22,0,normal,NONE
TX-010604,ACC-00770,ACC-00175,14802.99,2026-09-03 18:46:38,0,normal,NONE
TX-010738,ACC-00573,ACC-00282,15448.79,2026-09-03 10:27:24,0,normal,NONE
TX-012531,ACC-01641,ACC-01932,57866.9,2026-09-08 13:36:00,0,normal_high_value,NONE
TX-010583,ACC-00900,ACC-01551,6589.76,2026-09-08 12:29:28,0,normal,NONE
TX-009136,ACC-01436,ACC-01706,13841.78,2026-09-05 15:05:19,0,normal,NONE
TX-008235,ACC-01823,ACC-00214,7294.72,2026-09-07 08:33:33,0,normal,NONE
TX-004400,ACC-01121,ACC-01800,14534.9,2026-09-02 12:59:36,0,normal,NONE
TX-005253,ACC-00706,ACC-00793,371.22,2026-09-06 17:10:30,0,normal,NONE
TX-000012,ACC-00728,ACC-00430,12069.75,2026-09-02 13:34:46,0,normal,NONE
TX-004761,ACC-01519,ACC-00501,170.44,2026-09-07 23:59:12,0,normal,NONE
TX-001178,ACC-01236,ACC-01240,9217.77,2026-09-01 19:25:09,0,normal,NONE
TX-010140,ACC-01987,ACC-01433,6270.6,2026-09-06 09:41:01,0,normal,NONE
TX-010694,ACC-01082,ACC-01404,10406.96,2026-09-03 14:39:45,0,normal,NONE
TX-002864,ACC-01396,ACC-01072,15753.81,2026-09-04 23:35:15,0,normal,NONE
TX-006472,ACC-01002,ACC-00774,14312.5,2026-09-02 23:45:35,0,normal,NONE
TX-006229,ACC-01471,ACC-01186,8233.11,2026-09-04 15:25:35,0,normal,NONE
TX-009219,ACC-00966,ACC-01291,1667.16,2026-09-02 12:43:38,0,normal,NONE
TX-002990,ACC-00994,ACC-00870,13739.67,2026-09-03 14:33:53,0,normal,NONE
TX-009154,ACC-01013,ACC-00707,8652.0,2026-09-05 18:24:59,0,normal,NONE
TX-007118,ACC-01845,ACC-01125,1318.6,2026-09-03 09:32:37,0,normal,NONE
TX-007011,ACC-01427,ACC-00006,6268.17,2026-09-06 23:51:18,0,normal,NONE
TX-011337,ACC-01320,ACC-00687,14559.5,2026-09-02 19:16:17,0,normal,NONE
TX-008928,ACC-00425,ACC-00450,17588.73,2026-09-01 11:26:29,0,normal,NONE
TX-001441,ACC-00723,ACC-01991,14633.81,2026-09-06 20:11:53,0,normal,NONE
TX-012913,ACC-00562,ACC-00655,48543.74,2026-09-05 17:14:00,0,normal_high_value,NONE
TX-002876,ACC-01364,ACC-01758,17042.84,2026-09-04 23:31:17,0,normal,NONE
TX-009109,ACC-00929,ACC-01617,9525.09,2026-09-05 08:42:43,0,normal,NONE
TX-012053,FRAUD-03-SRC-03,FRAUD-03-COLLECTOR,10918.12,2026-09-02 09:04:00,1,funneling,NET-03
TX-011648,ACC-01888,ACC-00414,15308.75,2026-09-04 19:15:13,0,normal,NONE
TX-007233,ACC-01386,ACC-01045,1724.15,2026-09-01 11:17:33,0,normal,NONE
TX-003727,ACC-01088,ACC-00967,2932.68,2026-09-01 08:07:40,0,normal,NONE
TX-002773,ACC-00340,ACC-01895,12113.56,2026-09-02 10:42:29,0,normal,NONE
TX-009817,ACC-00419,ACC-00416,3001.45,2026-09-08 09:08:32,0,normal,NONE
TX-000455,ACC-00575,ACC-01673,14149.88,2026-09-06 11:59:36,0,normal,NONE
TX-009014,ACC-00937,ACC-00345,3004.13,2026-09-09 22:16:39,0,normal,NONE
TX-008190,ACC-00913,ACC-00385,11051.9,2026-09-04 20:39:40,0,normal,NONE
